gene_symbol,entrez_id,probe_name
ASPRV1,151516,CUST_8354_PI416261804
ASPRV1,151516,A_23_P417383
TTC14,151613,CUST_6668_PI416261804
TTC14,151613,CUST_6669_PI416261804
TTC14,151613,A_23_P212511
TTC14,151613,A_24_P910854
DTX3L,151636,A_23_P347040
DTX3L,151636,A_24_P941912
TAFA4,151647,CUST_219_PI416261804
TAFA4,151647,A_32_P71571
EFHB,151651,A_24_P144439
EFHB,151651,A_23_P417261
PPM1L,151742,CUST_13860_PI416261804
PPM1L,151742,A_23_P147563
WDR49,151790,A_23_P356163
WDR49,151790,A_23_P356154
LRRC34,151827,CUST_1875_PI416261804
LRRC34,151827,A_23_P41194
CPNE9,151835,CUST_5244_PI416261804
CPNE9,151835,A_23_P57829
DPPA2,151871,CUST_6811_PI416261804
DPPA2,151871,A_23_P405885
CCDC12,151903,CUST_490_PI416261804
CCDC12,151903,A_23_P372334
MB21D2,151963,A_23_P326963
MB21D2,151963,A_32_P117464
PPP4R2,151987,A_32_P228775
PPP4R2,151987,A_23_P41159
PPP4R2,151987,A_32_P228784
GLIPR2,152007,A_23_P414913
IL20RB,53833,CUST_11443_PI416261804
IL20RB,53833,A_23_P91850
C3orf22,152065,CUST_296_PI416261804
C3orf22,152065,A_23_P395585
CMC1,152100,CUST_5905_PI416261804
CMC1,152100,A_24_P408740
CCDC50,152137,A_24_P51786
CCDC50,152137,A_24_P910733
CCDC50,152137,A_24_P51777
CCDC50,152137,A_23_P384024
SPICE1,152185,A_24_P119567
SPICE1,152185,A_23_P109733
CMTM8,152189,CUST_16168_PI416261804
CMTM8,152189,A_23_P40880
CCDC13,152206,CUST_80_PI416573500
CCDC13,152206,CUST_84_PI416379584
FGD5,152273,A_23_P258151
FGD5,152273,A_23_P321972
TEX55,152405,CUST_1750_PI416261804
TEX55,152405,A_32_P72492
ZNF827,152485,CUST_13781_PI416261804
ZNF827,152485,A_23_P320290
NFXL1,152518,CUST_8308_PI416261804
NFXL1,152518,A_23_P407090
NIPAL1,152519,CUST_1140_PI416573500
CHST13,166012,A_23_P80473
PRICKLE2,166336,CUST_7405_PI416261804
PRICKLE2,166336,A_24_P152188
KBTBD12,166348,A_32_P441530
KBTBD12,166348,A_32_P88240
SPATA5,166378,CUST_1429_PI416261804
SPATA5,166378,A_23_P404129
BBS12,166379,CUST_12072_PI416261804
BBS12,166379,A_32_P235796
TRIM60,166655,CUST_14020_PI416261804
TRIM60,166655,A_23_P371168
MMAA,166785,CUST_10121_PI416261804
MMAA,166785,A_23_P144357
ZBTB49,166793,CUST_11556_PI416261804
ZBTB49,166793,A_24_P154573
TIGD2,166815,CUST_13061_PI416261804
TIGD2,166815,A_32_P20523
RBM46,166863,CUST_6224_PI416261804
RBM46,166863,A_23_P404575
MIER3,166968,A_23_P18993
CDC20B,166979,A_24_P46413
CDC20B,166979,A_23_P374281
UGT3A2,167127,CUST_7994_PI416261804
UGT3A2,167127,A_24_P251950
DCP2,167227,A_23_P256868
DCP2,167227,A_24_P886040
NIM1K,167359,CUST_8191_PI416261804
NIM1K,167359,A_23_P254863
LIX1,167410,A_24_P226241
LIX1,167410,A_32_P116606
ZNF366,167465,CUST_11299_PI416261804
ZNF366,167465,A_23_P407096
FAM151B,167555,CUST_121_PI416573500
FAM151B,167555,CUST_125_PI416379584
PRSS35,167681,CUST_1622_PI416261804
PRSS35,167681,A_23_P42397
OLIG3,167826,CUST_11085_PI416261804
OLIG3,167826,A_32_P124245
DACT2,168002,CUST_5056_PI416261804
DACT2,168002,A_24_P289260
C6orf118,168090,CUST_482_PI416261804
C6orf118,168090,A_32_P85106
ZNF92,168374,A_24_P192209
ZNF92,168374,A_23_P501080
GALNTL5,168391,CUST_7272_PI416261804
GALNTL5,168391,A_23_P429601
DDX53,168400,A_32_P379105
DDX53,168400,CUST_12634_PI416261804
RNF133,168433,CUST_5768_PI416261804
RNF133,168433,A_23_P42963
THAP5,168451,A_24_P15586
THAP5,168451,A_32_P212654
THAP5,168451,A_32_P445775
THAP5,168451,A_24_P23527
THAP5,168451,A_24_P23522
CCDC71L,168455,A_23_P377982
CCDC71L,168455,A_23_P406616
PKD1L1,168507,A_24_P922569
PKD1L1,168507,A_23_P318432
GIMAP7,168537,CUST_58_PI417507815
GIMAP7,168537,A_24_P274831
IDO2,169355,A_24_P12690
STKLD1,169436,CUST_217_PI416573500
STKLD1,169436,CUST_223_PI416379584
KCNV2,169522,CUST_7510_PI416261804
KCNV2,169522,CUST_409_PI416408490
KCNV2,169522,A_23_P32083
OLFML2A,169611,A_24_P100856
OLFML2A,169611,A_24_P220485
QSOX2,169714,A_24_P263682
QSOX2,169714,A_32_P206401
TENT5D,169966,CUST_499_PI416261804
TENT5D,169966,A_23_P402919
FAM47B,170062,CUST_168_PI416261804
FAM47B,170062,A_32_P105381
CXorf22,170063,CUST_8302_PI416261804
KRTCAP3,200634,A_23_P433132
KRTCAP3,200634,A_23_P5435
TMEM17,200728,CUST_8720_PI416261804
TMEM17,200728,A_32_P206949
TIGD1,200765,A_32_P200787
TIGD1,200765,A_23_P120170
C3orf67,200844,CUST_118_PI416573500
C3orf67,200844,CUST_122_PI416379584
KCTD6,200845,CUST_5847_PI416261804
LIPH,200879,CUST_12169_PI416261804
LIPH,200879,A_23_P84219
ARL13B,200894,A_24_P328668
ARL13B,200894,A_23_P10081
DHFR2,200895,A_23_P139312
DHFR2,200895,A_24_P186065
DHFR2,200895,A_24_P465576
HTR3D,200909,CUST_2033_PI417557136
HTR3D,200909,CUST_10750_PI416261804
HTR3D,200909,A_24_P14974
HTR3D,200909,CUST_1903_PI417557136
SLC51A,200931,A_24_P385732
SLC51A,200931,A_23_P40761
KLHDC8B,200942,A_24_P148836
KLHDC8B,200942,A_23_P125117
CEP112,201134,A_32_P391586
TVP23C,201158,CUST_6885_PI416261804
TVP23C,201158,A_24_P87490
CENPV,201161,CUST_9217_PI416261804
CENPV,201161,A_23_P313828
FLCN,201163,CUST_16157_PI416261804
FLCN,201163,A_23_P414308
PLD6,201164,CUST_16562_PI416261804
PLD6,201164,A_23_P360626
SAMD14,201191,CUST_148_PI416261804
SAMD14,201191,A_24_P185186
SLC16A13,201232,CUST_10633_PI416261804
SLC16A13,201232,A_23_P118741
SPEM2,201243,CUST_8311_PI416261804
SPEM2,201243,A_32_P524614
CENPX,201254,A_24_P911327
CENPX,201254,A_24_P65507
LRRC45,201255,CUST_2256_PI416261804
LRRC45,201255,A_23_P381461
TRIM65,201292,A_23_P38100
TRIM65,201292,A_23_P49490
UNC13D,201294,A_24_P538839
UNC13D,201294,A_24_P53215
SPNS3,201305,CUST_6036_PI416261804
SPNS3,201305,A_23_P100963
ZNF584,201514,CUST_1949_PI416261804
ZNF584,201514,A_23_P414964
ZSCAN4,201516,A_24_P185368
ZSCAN4,201516,A_23_P430090
HACD2,201562,CUST_267_PI416573500
HACD2,201562,CUST_275_PI416379584
STT3B,201595,A_24_P341958
STT3B,201595,A_23_P434473
DNAH12,201625,A_24_P169402
DNAH12,201625,A_23_P372496
DNAH12,201625,A_32_P14721
PDE12,201626,A_23_P343914
PDE12,201626,A_24_P230708
PDE12,201626,A_32_P165836
PDE12,201626,A_32_P144769
DENND6A,201627,CUST_6852_PI416261804
DENND6A,201627,A_32_P118586
TIGIT,201633,CUST_10247_PI416261804
TIGIT,201633,A_23_P80528
SLC10A4,201780,CUST_12538_PI416261804
SLC10A4,201780,A_23_P314811
TIGD4,201798,CUST_772_PI416261804
TIGD4,201798,A_23_P370684
TMEM154,201799,CUST_1589_PI416261804
TMEM154,201799,A_23_P361584
SMIM14,201895,CUST_695_PI416261804
SMIM14,201895,A_23_P112634
RWDD4,201965,A_32_P76156
RWDD4,201965,A_23_P394276
PRIMPOL,201973,CUST_5978_PI416261804
PRIMPOL,201973,A_23_P358470
TAPT1,202018,A_24_P191750
TAPT1,202018,A_23_P301372
TAPT1-AS1,202020,A_23_P169756
TAPT1-AS1,202020,A_23_P169766
TAPT1-AS1,202020,A_24_P500621
TAPT1-AS1,202020,A_24_P681011
DNAJC18,202052,A_23_P123987
DNAJC18,202052,A_32_P149251
CCDC125,202243,CUST_355_PI416261804
CCDC125,202243,A_23_P432591
GAPT,202309,A_23_P402319
GAPT,202309,A_24_P303127
B3GALNT2,148789,A_24_P212531
B3GALNT2,148789,A_23_P52147
B3GALNT2,148789,A_23_P334751
MFSD4A,148808,A_23_P365412
MFSD4A,148808,A_24_P51115
PM20D1,148811,CUST_6256_PI416261804
GCSAML,148823,CUST_367_PI416261804
GCSAML,148823,A_23_P408787
CCDC27,148870,CUST_8774_PI416261804
CCDC27,148870,A_23_P381478
ZNF436-AS1,148898,CUST_227_PI416261804
ZNF436-AS1,148898,CUST_238_PI416261804
ZNF436-AS1,148898,CUST_5134_PI416261804
MOB3C,148932,A_24_P225339
MOB3C,148932,A_23_P166
GLIS1,148979,CUST_10581_PI416261804
GLIS1,148979,A_23_P316612
MGC27382,149047,A_24_P79855
MGC27382,149047,CUST_2503_PI416261804
MAGEB6,158809,A_23_P378574
AWAT2,158835,CUST_1378_PI416573500
AWAT2,158835,CUST_1422_PI416379584
USP51,158880,CUST_65_PI416383280
USP51,158880,A_24_P341538
H2BFWT,158983,CUST_489_PI416573500
H2BFWT,158983,CUST_500_PI416379584
CXorf38,159013,A_23_P339582
CXorf38,159013,A_24_P36745
FAM122B,159090,CUST_10507_PI416261804
FAM122B,159090,A_23_P382688
FAM122C,159091,CUST_487_PI416261804
FAM122C,159091,A_23_P340188
HSFY2,159119,CUST_16657_PI416261804
HSFY2,159119,CUST_2015_PI416261804
HSFY2,159119,CUST_613_PI416261804
RBMY2EP,159125,CUST_7197_PI416261804
RBMY2EP,159125,A_24_P794648
USP54,159195,A_23_P355536
USP54,159195,A_24_P914155
NKX2-3,159296,A_24_P38702
NKX2-3,159296,A_23_P52425
SLC5A12,159963,A_23_P12928
SLC5A12,159963,A_24_P934387
SLC5A12,159963,A_23_P323943
DEUP1,159989,A_32_P113047
DEUP1,159989,A_32_P153954
PATE1,160065,CUST_9362_PI416261804
C11orf65,160140,CUST_332_PI416261804
C11orf65,160140,A_23_P418485
LDHAL6A,160287,CUST_9676_PI416261804
LDHAL6A,160287,A_23_P303783
C11orf42,160298,CUST_94_PI416261804
C11orf42,160298,A_32_P511713
TMTC2,160335,CUST_7367_PI416261804
TMTC2,160335,A_23_P382705
CLEC12A,160364,CUST_5820_PI416261804
CLEC12A,160364,CUST_5821_PI416261804
CLEC12A,160364,A_23_P128470
CLECL1,160365,CUST_17113_PI416261804
CLECL1,160365,A_23_P321984
TMTC3,160418,A_24_P141804
TMTC3,160418,A_24_P918266
TMTC3,160418,A_23_P48264
TMTC3,160418,A_24_P944222
C12orf50,160419,CUST_41_PI416261804
C12orf50,160419,A_32_P228167
LMNTD1,160492,A_23_P311050
DENND5B,160518,A_24_P541919
DENND5B,160518,A_23_P379746
DENND5B,160518,A_23_P366559
GRASP,160622,CUST_5477_PI416261804
GRASP,160622,A_23_P105442
SLC5A8,160728,CUST_10436_PI416261804
SLC5A8,160728,A_23_P338542
PPTC7,160760,CUST_9420_PI416261804
PPTC7,160760,A_23_P306933
CCDC63,160762,CUST_42_PI416261804
CCDC63,160762,A_23_P345175
CCDC63,160762,CUST_3753_PI416261804
CCDC60,160777,CUST_11893_PI416261804
CCDC60,160777,A_23_P325737
DGKH,160851,CUST_14241_PI416261804
DGKH,160851,A_23_P502980
CCDC122,160857,CUST_5272_PI416261804
CCDC122,160857,A_32_P213661
GPR180,160897,A_23_P88021
GPR180,160897,A_24_P942481
FAM71D,161142,A_23_P328145
FAM71D,161142,A_32_P230523
TMEM229B,161145,CUST_475_PI416573500
TMEM229B,161145,CUST_485_PI416379584
SYNE3,161176,CUST_10029_PI416261804
CLEC14A,161198,A_24_P215653
CLEC14A,161198,A_23_P65388
FITM1,161247,A_23_P99625
FITM1,161247,CUST_15383_PI416261804
REM2,161253,CUST_5565_PI416261804
REM2,161253,A_23_P151624
NOP9,161424,CUST_10202_PI416261804
NOP9,161424,A_23_P326844
EML5,161436,CUST_72_PI416573500
EML5,161436,CUST_76_PI416379584
STRC,161497,CUST_12347_PI416261804
STRC,161497,A_23_P163238
CFAP161,161502,CUST_5375_PI416261804
CFAP161,161502,A_23_P336612
TBC1D21,161514,CUST_10937_PI416261804
TBC1D21,161514,A_23_P408206
OTUD7A,161725,A_24_P318400
OTUD7A,161725,A_23_P3413
SPRED1,161742,A_23_P54460
SPRED1,161742,A_24_P107859
ODF3L1,161753,CUST_503_PI416261804
ODF3L1,161753,A_32_P468743
PGBD4,161779,CUST_8305_PI416261804
PGBD4,161779,A_23_P420334
EXD1,161829,A_23_P376036
FSIP1,161835,CUST_295_PI416261804
FSIP1,161835,A_23_P353125
ZFPM1,161882,A_23_P54573
ZFPM1,161882,A_32_P202621
ZFP1,162239,A_24_P270747
ZFP1,162239,A_23_P3856
ANKFN1,162282,CUST_10943_PI416261804
ANKFN1,162282,A_23_P350698
MFSD6L,162387,CUST_8297_PI416261804
MFSD6L,162387,A_23_P340218
SLFN5,162394,CUST_13508_PI416261804
SLFN5,162394,A_23_P402899
NAGS,162417,A_23_P406187
NAGS,162417,A_32_P32739
NAGS,162417,A_23_P405794
TMEM92,162461,A_23_P38388
TMEM92,162461,A_32_P106194
RHBDL3,162494,CUST_16569_PI416261804
RHBDL3,162494,A_23_P308731
TRPV3,162514,A_24_P224469
TRPV3,162514,A_23_P49862
SLC16A11,162515,CUST_13708_PI416261804
SLC16A11,162515,A_23_P363313
FBXO39,162517,CUST_11857_PI416261804
FBXO39,162517,A_32_P204980
SPPL2C,162540,CUST_4779_PI416261804
SPPL2C,162540,A_32_P142779
KRT28,162605,CUST_940_PI416261804
CMYA5,202333,A_24_P925413
CMYA5,202333,A_23_P124946
STK32A,202374,CUST_8070_PI416261804
STK32A,202374,A_23_P355394
OSTCP1,202459,A_23_P304395
OSTCP1,202459,A_24_P317450
TCTE1,202500,CUST_15370_PI416261804
TCTE1,202500,A_32_P203099
KHDRBS2,202559,CUST_11302_PI416261804
KHDRBS2,202559,A_23_P366453
C7orf33,202865,CUST_19_PI416261804
C7orf33,202865,A_23_P405161
ADCK5,203054,CUST_1299_PI416261804
ADCK5,203054,A_23_P94365
TSNARE1,203062,CUST_1054_PI416573500
TSNARE1,203062,A_23_P319520
TSNARE1,203062,CUST_1088_PI416379584
TUBB,203068,CUST_42_PI417507815
TUBB,203068,A_23_P387057
PRSS55,203074,CUST_176_PI416573500
PRSS55,203074,CUST_181_PI416379584
HTRA4,203100,CUST_8220_PI416261804
HTRA4,203100,A_23_P44421
ADAM32,203102,CUST_1900_PI416261804
ADAM32,203102,A_23_P44665
ERICH5,203111,CUST_76_PI416261804
ERICH5,203111,A_23_P333029
LGI3,203190,CUST_6241_PI416261804
LGI3,203190,CUST_428_PI416408490
LGI3,203190,A_23_P21086
TMEM268,203197,A_24_P915196
TMEM268,203197,A_24_P4373
C9orf72,203228,A_23_P324633
CCDC171,203238,A_32_P166480
CCDC171,203238,A_24_P195081
CCDC171,203238,A_32_P395879
NAIF1,203245,A_24_P89911
FAM219A,203259,CUST_93_PI416261804
FAM219A,203259,A_23_P20804
CCDC107,203260,CUST_172_PI416261804
ANKS6,203286,A_24_P380861
ANKS6,203286,A_23_P362183
SUSD3,203328,CUST_125_PI416261804
SUSD3,203328,A_23_P401076
SLC25A43,203427,A_24_P34100
SLC25A43,203427,A_23_P125668
RTL3,203430,CUST_713_PI416261804
RTL3,203430,A_23_P411353
NRK,203447,CUST_8172_PI416261804
NRK,203447,A_32_P204126
INTS6L,203522,CUST_2386_PI416261804
INTS6L,203522,A_23_P363647
ZNF449,203523,CUST_6035_PI416261804
ZNF449,203523,A_23_P309865
TMEM31,203562,CUST_919_PI416261804
TMEM31,203562,A_23_P352717
PAGE2,203569,CUST_6315_PI416261804
PAGE2,203569,A_32_P70927
CDY2B,203611,CUST_7710_PI416261804
CERS3,204219,CUST_7096_PI416261804
CERS3,204219,A_24_P943017
PDILT,204474,CUST_11562_PI416261804
PDILT,204474,A_24_P70906
NLRP11,204801,CUST_12961_PI416261804
NLRP11,204801,A_32_P27479
C2orf69,205327,A_23_P142918
C2orf69,205327,A_24_P413941
C2orf69,205327,A_32_P145968
SENP5,205564,A_23_P29504
SENP5,205564,A_32_P114447
SENP5,205564,A_32_P32653
SENP5,205564,A_23_P18102
TRIML2,205860,CUST_10831_PI416261804
TRIML2,205860,A_23_P350005
LVRN,206338,CUST_6040_PI416261804
LVRN,206338,A_23_P58557
SLC36A1,206358,A_23_P167640
SAMD9L,219285,CUST_5733_PI416261804
SAMD9L,219285,A_23_P145874
AMER2,219287,CUST_231_PI416261804
USP12,219333,CUST_16599_PI416261804
USP12,219333,A_24_P237613
MTIF3,219402,CUST_13747_PI416261804
MTIF3,219402,A_23_P53788
POLR1D,51082,CUST_5519_PI416261804
POLR1D,51082,A_23_P409541
GSX1,219409,CUST_10855_PI416261804
GSX1,219409,A_32_P470728
OR4S2,219431,CUST_253_PI416573500
OR4S2,219431,CUST_261_PI416379584
OR5AS1,219447,CUST_432_PI416573500
OR5AS1,219447,CUST_441_PI416379584
WAC-AS1,220906,A_32_P83270
WAC-AS1,220906,CUST_2641_PI416261804
SLC16A9,220963,CUST_6684_PI416261804
SLC16A9,220963,A_23_P115726
HNRNPA3,220988,A_23_P17163
HNRNPA3,220988,A_24_P706312
HNRNPA3,220988,A_24_P706314
HNRNPA3,220988,A_32_P159347
HNRNPA3,220988,A_24_P488588
ZNF485,220992,CUST_6683_PI416261804
ZNF485,220992,A_23_P115861
RASGEF1A,221002,A_32_P223140
RASGEF1A,221002,A_23_P391344
REEP3,221035,A_23_P75033
REEP3,221035,A_23_P75028
JMJD1C,221037,A_23_P300301
JMJD1C,221037,A_23_P427217
UCMA,221044,CUST_12654_PI416261804
RPP38-DT,221060,CUST_1800_PI416261804
RPP38-DT,221060,A_32_P516067
RPP38-DT,221060,CUST_16496_PI416261804
NSUN6,221078,CUST_6682_PI416261804
NSUN6,221078,A_23_P61580
ARL5B,221079,A_23_P378588
ARL5B,221079,A_24_P943997
LRRN4CL,221091,CUST_608_PI416379584
LRRN4CL,221091,CUST_592_PI416573500
ALKBH3,221120,CUST_11879_PI416261804
ALKBH3,221120,A_23_P35989
EEF1AKMT1,221143,CUST_6791_PI416261804
EEF1AKMT1,221143,A_23_P151368
SKA3,221150,CUST_14843_PI416261804
SKA3,221150,A_23_P340909
MICU2,221154,CUST_2002_PI416261804
MICU2,221154,A_23_P76598
SPATA13,221178,CUST_13058_PI416261804
SPATA13,221178,A_23_P390116
CPNE2,221184,CUST_29_PI416261804
CPNE2,221184,A_23_P37988
ADGRG5,221188,A_23_P206293
ADGRG5,221188,A_23_P206290
AK9,221264,A_23_P101240
AK9,221264,A_23_P101246
AK9,221264,A_23_P209360
AK9,221264,A_24_P655735
AK9,221264,CUST_2659_PI416261804
AK9,221264,A_23_P348749
NT5DC1,221294,A_23_P219004
NT5DC1,221294,A_23_P382043
CALHM4,221301,CUST_305_PI416573500
CALHM4,221301,CUST_313_PI416379584
ZUP1,221302,CUST_4899_PI416261804
ZUP1,221302,A_32_P109522
TBC1D32,221322,A_23_P326325
TBC1D32,221322,A_24_P363446
BEND6,221336,CUST_7549_PI416261804
BEND6,221336,A_23_P310086
GSTA5,221357,CUST_8568_PI416261804
GSTA5,221357,A_23_P93141
OPN5,221391,CUST_1048_PI416573500
ADGRF4,221393,A_23_P7866
ADGRF4,221393,A_24_P337671
SPATS1,221409,CUST_251_PI416261804
SPATS1,221409,A_23_P312874
C6orf223,221416,A_24_P115096
C6orf223,221416,A_23_P348183
RSPH9,221421,CUST_12355_PI416261804
RSPH9,221421,A_24_P55225
ADCY10P1,221442,CUST_2720_PI416261804
OARD1,221443,CUST_141_PI416261804
OARD1,221443,A_23_P342091
KIF6,221458,A_24_P297816
KIF6,221458,A_32_P214274
KIF6,221458,A_23_P351888
TMEM217,221468,A_32_P95757
TMEM217,221468,A_23_P334870
FGD2,221472,CUST_11334_PI416261804
FGD2,221472,A_24_P140788
PI16,221476,CUST_1871_PI416261804
PI16,221476,A_24_P300379
C6orf89,221477,A_24_P612441
C6orf89,221477,A_24_P612446
C6orf89,221477,A_32_P33937
C6orf89,221477,A_23_P396842
ARMC12,221481,CUST_2077_PI416261804
ARMC12,221481,A_32_P146113
LEMD2,221496,CUST_9685_PI416261804
LEMD2,221496,CUST_9645_PI416261804
LEMD2,221496,A_24_P305960
ZBTB9,221504,CUST_859_PI416261804
ZBTB9,221504,A_23_P8119
ZBTB12,221527,CUST_1881_PI416261804
ZBTB12,221527,A_23_P111155
HIST1H2AA,221613,A_23_P355439
HIST1H2AA,221613,CUST_2146_PI416261804
RNF182,221687,CUST_970_PI416261804
RNF182,221687,A_23_P399255
ZSCAN25,221785,A_32_P196115
ZSCAN25,221785,A_23_P309246
FAM200A,221786,A_23_P168812
FAM200A,221786,A_23_P168810
PRPS1L1,221823,CUST_8883_PI416261804
PRPS1L1,221823,A_32_P192823
TWISTNB,221830,A_23_P82474
TWISTNB,221830,A_23_P386561
SP8,221833,CUST_10696_PI416261804
SP8,221833,A_24_P23546
JAZF1,221895,CUST_16126_PI416261804
JAZF1,221895,A_32_P36694
GPC2,221914,CUST_7221_PI416261804
GPC2,221914,A_23_P251795
BRAT1,221927,A_23_P251898
BRAT1,221927,A_23_P251893
SDK1,221935,CUST_3195_PI416261804
SDK1,221935,A_24_P16417
SDK1,221935,A_23_P93722
SDK1,221935,CUST_562_PI416408490
SDK1,221935,A_23_P93727
CCZ1B,221960,A_32_P42075
VSTM2A,222008,CUST_133_PI416379584
C10orf91,170393,A_24_P158468
PWWP2B,170394,CUST_530_PI416261804
PWWP2B,170394,CUST_5282_PI416261804
PWWP2B,170394,A_23_P374389
HTR3C,170572,CUST_1660_PI417557136
HTR3C,170572,CUST_9378_PI416261804
HTR3C,170572,CUST_1293_PI417557136
HTR3C,170572,CUST_1295_PI417557136
HTR3C,170572,CUST_4_PI417511553
HTR3C,170572,A_23_P124402
GIMAP1,170575,CUST_13811_PI416261804
GIMAP1,170575,A_23_P427023
GPHA2,170589,A_23_P47181
S100Z,170591,CUST_5279_PI416261804
S100Z,170591,A_24_P12136
COMMD6,170622,A_32_P210717
XAGE5,170627,CUST_12702_PI416261804
XAGE5,170627,A_24_P288779
PSORS1C1,170679,A_24_P24848
PSORS1C1,170679,A_23_P133902
PSORS1C2,170680,A_24_P166434
PSORS1C2,170680,A_23_P81926
PSORS1C2,170680,A_24_P41794
NUDT10,170685,A_24_P400044
NUDT10,170685,A_23_P73787
ADAMTS15,170689,CUST_6162_PI416261804
ADAMTS15,170689,A_23_P52749
ADAMTS16,170690,A_23_P41629
ADAMTS16,170690,A_24_P69084
ADAMTS17,170691,CUST_13229_PI416261804
ADAMTS17,170691,A_23_P112916
COX7B2,170712,CUST_5317_PI416261804
COX7B2,170712,A_23_P136246
GSX2,170825,CUST_9013_PI416261804
GSX2,170825,A_23_P92453
ZNF431,170959,A_23_P39441
ZNF431,170959,A_24_P177568
ZNF721,170960,A_23_P335039
ADAMTS19,171019,CUST_1332_PI416261804
ADAMTS19,171019,A_23_P259851
ASXL1,171023,A_24_P19337
ASXL1,171023,A_32_P41021
SPACA4,171169,CUST_474_PI416261804
SPACA4,171169,A_23_P101573
RHOV,171177,A_23_P424561
RHOV,171177,A_23_P117912
NLRP6,171389,CUST_4883_PI416261804
NLRP6,171389,A_23_P311632
ZNF675,171392,CUST_309_PI417507815
ZNF675,171392,A_23_P339687
FAM9A,171482,CUST_1987_PI416261804
FAM9A,171482,A_23_P391255
FAM9B,171483,CUST_8645_PI416261804
FAM9B,171483,A_32_P203029
FAM9C,171484,A_32_P133892
FAM9C,171484,A_23_P385790
SPTSSA,171546,CUST_5329_PI416261804
SPTSSA,171546,A_23_P311150
PTCRA,171558,CUST_8765_PI416261804
PTCRA,171558,A_23_P30755
ABHD3,171586,CUST_6172_PI416261804
ABHD3,171586,A_23_P305759
PLAC4,191585,A_32_P216241
PLAC4,191585,A_24_P76558
PGAM5,192111,A_23_P426398
PGAM5,192111,A_23_P319719
B3GNT6,192134,A_23_P366895
B3GNT6,192134,A_23_P127978
HIGD2A,192286,CUST_12361_PI416261804
HIGD2A,192286,A_23_P304386
KRT24,192666,CUST_5926_PI416261804
KRT24,192666,A_23_P4387
AGO4,192670,CUST_9197_PI416261804
AGO4,192670,A_23_P23171
SCAMP5,192683,CUST_15047_PI416261804
SCAMP5,192683,A_23_P152047
SDR16C5,195814,A_23_P257457
SDR16C5,195814,A_24_P317708
ZNF367,195828,A_32_P183218
ZNF367,195828,A_23_P410625
MPZL3,196264,CUST_195_PI416573500
MPZL3,196264,CUST_200_PI416379584
IMMP1L,196294,A_23_P203305
IMMP1L,196294,A_32_P198303
KRT78,196374,CUST_137_PI416573500
KRT78,196374,CUST_142_PI416379584
RILPL2,196383,CUST_2047_PI416261804
RILPL2,196383,A_23_P76109
DTX3,196403,A_24_P359405
DTX3,196403,A_23_P336708
DTX3,196403,A_23_P53247
METTL7B,196410,CUST_8335_PI416261804
METTL7B,196410,A_24_P64653
ZFC3H1,196441,A_23_P332908
ZFC3H1,196441,A_23_P150950
PLBD2,196463,CUST_15334_PI416261804
PLBD2,196463,A_23_P10911
FAM71C,196472,CUST_112_PI416261804
FAM71C,196472,A_32_P13113
CCER1,196477,CUST_39_PI416261804
CCER1,196477,A_23_P388921
PIANP,196500,A_23_P424603
PIANP,196500,A_24_P248185
DCP1B,196513,CUST_4962_PI416261804
DCP1B,196513,A_23_P313512
VSTM4,196740,A_23_P304509
VSTM4,196740,A_24_P180886
FAM24B,196792,CUST_250_PI416261804
FAM24B,196792,A_23_P52531
ADCY4,196883,CUST_7801_PI416261804
ADCY4,196883,A_23_P381261
FAM227B,196951,CUST_403_PI416261804
FAM227B,196951,A_23_P368882
LCTL,197021,CUST_215_PI416573500
UBR1,197131,A_23_P152066
UBR1,197131,A_24_P102203
UBR1,197131,A_23_P300770
FCSK,197258,CUST_7681_PI416261804
FCSK,197258,A_23_P429461
ZNF778,197320,CUST_913_PI416261804
ZNF778,197320,A_32_P78783
WDR90,197335,A_23_P408215
WDR90,197335,A_23_P373992
WDR90,197335,A_23_P411833
NLRC3,197358,A_23_P340019
NLRC3,197358,A_24_P169937
NLRC3,197358,A_23_P329399
NSMCE1,197370,CUST_5368_PI416261804
NSMCE1,197370,A_23_P95823
ZNF48,197407,CUST_8500_PI416261804
ZNF48,197407,A_23_P415643
DZIP1L,199221,A_24_P105891
DZIP1L,199221,A_23_P384635
MCEMP1,199675,CUST_224_PI416261804
MCEMP1,199675,A_23_P330561
ZNF627,199692,A_23_P135730
DAND5,199699,CUST_4911_PI416261804
DAND5,199699,A_23_P435636
GGN,199720,CUST_727_PI416261804
GGN,199720,A_23_P333552
CADM4,199731,CUST_9419_PI416261804
CADM4,199731,A_23_P5064
THAP8,199745,A_24_P296907
THAP8,199745,A_23_P433820
NIBAN3,199786,A_24_P940348
LCE4A,199834,CUST_14505_PI416261804
LCE4A,199834,A_23_P310540
ALG14,199857,CUST_6617_PI416261804
ALG14,199857,A_23_P257423
FYB2,199920,A_32_P182299
FYB2,199920,A_24_P913819
TMEM61,199964,A_24_P102865
TMEM61,199964,A_23_P11629
CYP4Z1,199974,CUST_8078_PI416261804
CYP4Z1,199974,A_23_P103971
FAAP20,199990,CUST_1269_PI416379584
FAAP20,199990,CUST_1229_PI416573500
CDCP2,200008,A_24_P357997
CDCP2,200008,CUST_6999_PI416261804
TXLNA,200081,A_24_P205627
TXLNA,200081,A_23_P51361
TCTEX1D1,200132,CUST_38_PI416261804
TCTEX1D1,200132,A_32_P160045
